Local Site Name,Month_Year,monthly_value,Site Latitude,Site Longitude
CTA BUILDING,2012-10,39.42857142857143,41.877682,-87.635027
CTA BUILDING,2012-12,32.333333333333336,41.877682,-87.635027
CTA BUILDING,2013-01,35.67741935483871,41.877682,-87.635027
CTA BUILDING,2013-02,39.42857142857143,41.877682,-87.635027
CTA BUILDING,2013-03,39.483870967741936,41.877682,-87.635027
CTA BUILDING,2013-04,35.5,41.877682,-87.635027
CTA BUILDING,2013-05,40.354838709677416,41.877682,-87.635027
CTA BUILDING,2013-06,35.0,41.877682,-87.635027
CTA BUILDING,2013-07,31.35483870967742,41.877682,-87.635027
CTA BUILDING,2013-08,33.96774193548387,41.877682,-87.635027
CTA BUILDING,2013-09,29.666666666666668,41.877682,-87.635027
CTA BUILDING,2013-10,31.870967741935484,41.877682,-87.635027
CTA BUILDING,2013-11,31.6,41.877682,-87.635027
CTA BUILDING,2013-12,32.96774193548387,41.877682,-87.635027
CTA BUILDING,2014-01,34.38709677419355,41.877682,-87.635027
CTA BUILDING,2014-02,42.19230769230769,41.877682,-87.635027
CTA BUILDING,2014-03,40.32258064516129,41.877682,-87.635027
CTA BUILDING,2014-04,34.3,41.877682,-87.635027
CTA BUILDING,2014-05,31.774193548387096,41.877682,-87.635027
CTA BUILDING,2014-06,35.06666666666667,41.877682,-87.635027
CTA BUILDING,2014-07,29.428571428571427,41.877682,-87.635027
CTA BUILDING,2014-08,33.0,41.877682,-87.635027
CTA BUILDING,2014-09,38.94444444444444,41.877682,-87.635027
CTA BUILDING,2014-10,26.838709677419356,41.877682,-87.635027
CTA BUILDING,2014-11,28.733333333333334,41.877682,-87.635027
CTA BUILDING,2014-12,30.322580645161292,41.877682,-87.635027
CTA BUILDING,2015-01,32.107142857142854,41.877682,-87.635027
CTA BUILDING,2015-03,37.84615384615385,41.877682,-87.635027
CTA BUILDING,2015-04,35.46666666666667,41.877682,-87.635027
CTA BUILDING,2015-05,30.06451612903226,41.877682,-87.635027
CTA BUILDING,2015-06,32.46666666666667,41.877682,-87.635027
CTA BUILDING,2015-07,28.035714285714285,41.877682,-87.635027
CTA BUILDING,2015-08,13.107142857142858,41.877682,-87.635027
CTA BUILDING,2015-09,14.5,41.877682,-87.635027
CTA BUILDING,2015-10,26.967741935483872,41.877682,-87.635027
CTA BUILDING,2015-11,34.0,41.877682,-87.635027
CTA BUILDING,2015-12,28.032258064516128,41.877682,-87.635027
CTA BUILDING,2016-01,32.354838709677416,41.877682,-87.635027
CTA BUILDING,2016-02,34.275862068965516,41.877682,-87.635027
CTA BUILDING,2016-03,33.16129032258065,41.877682,-87.635027
CTA BUILDING,2016-04,31.566666666666666,41.877682,-87.635027
CTA BUILDING,2016-05,37.096774193548384,41.877682,-87.635027
CTA BUILDING,2016-06,32.43333333333333,41.877682,-87.635027
CTA BUILDING,2016-07,29.967741935483872,41.877682,-87.635027
CTA BUILDING,2016-08,29.88888888888889,41.877682,-87.635027
CTA BUILDING,2016-12,31.0,41.877682,-87.635027
CTA BUILDING,2017-01,30.64516129032258,41.877682,-87.635027
CTA BUILDING,2017-02,28.392857142857142,41.877682,-87.635027
CTA BUILDING,2017-03,24.677419354838708,41.877682,-87.635027
CTA BUILDING,2017-04,30.866666666666667,41.877682,-87.635027
CTA BUILDING,2017-05,15.741935483870968,41.877682,-87.635027
CTA BUILDING,2017-06,16.566666666666666,41.877682,-87.635027
CTA BUILDING,2017-07,27.93548387096774,41.877682,-87.635027
CTA BUILDING,2017-08,30.419354838709676,41.877682,-87.635027
CTA BUILDING,2017-09,26.033333333333335,41.877682,-87.635027
CTA BUILDING,2017-10,23.64516129032258,41.877682,-87.635027
CTA BUILDING,2017-11,30.066666666666666,41.877682,-87.635027
CTA BUILDING,2017-12,30.774193548387096,41.877682,-87.635027
IEPA TRAILER,2011-01,34.064516129032256,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-02,39.333333333333336,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-03,42.333333333333336,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-04,38.43333333333333,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-05,33.935483870967744,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-06,35.733333333333334,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-07,40.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-08,35.5,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-09,29.4,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-10,34.25806451612903,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-11,31.4,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-12,31.29032258064516,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-01,38.62068965517241,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-02,42.5,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-03,34.592592592592595,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-04,37.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-05,40.166666666666664,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-06,33.833333333333336,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-07,34.83870967741935,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-08,42.25806451612903,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-09,37.06666666666667,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-10,28.833333333333332,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-11,32.7,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-12,26.806451612903224,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-01,33.064516129032256,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-02,36.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-03,42.90909090909091,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-04,32.91304347826087,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-05,32.93103448275862,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-06,29.8,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-07,26.733333333333334,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-08,27.653846153846153,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-09,27.6,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-10,31.428571428571427,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-11,25.142857142857142,41.9651934814238,-87.8762647334973
IEPA TRAILER,2013-12,29.741935483870968,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-01,37.29032258064516,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-02,39.25,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-03,38.096774193548384,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-04,34.733333333333334,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-05,27.774193548387096,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-06,30.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-07,28.29032258064516,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-08,30.451612903225808,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-09,32.61538461538461,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-10,28.576923076923077,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-11,26.7,41.9651934814238,-87.8762647334973
IEPA TRAILER,2014-12,26.29032258064516,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-01,37.64,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-02,39.208333333333336,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-03,36.758620689655174,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-04,32.43333333333333,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-05,26.806451612903224,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-06,29.615384615384617,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-07,28.258064516129032,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-08,26.903225806451612,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-09,28.6,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-10,24.29032258064516,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-11,27.066666666666666,41.9651934814238,-87.8762647334973
IEPA TRAILER,2015-12,19.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-01,28.70967741935484,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-02,33.758620689655174,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-03,28.741935483870968,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-04,26.766666666666666,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-05,30.806451612903224,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-06,30.133333333333333,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-07,26.93548387096774,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-08,29.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-09,23.566666666666666,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-10,25.93548387096774,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-11,27.5,41.9651934814238,-87.8762647334973
IEPA TRAILER,2016-12,26.517241379310345,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-01,24.548387096774192,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-02,29.642857142857142,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-03,22.806451612903224,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-04,23.4,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-05,24.625,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-06,29.033333333333335,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-07,24.70967741935484,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-08,27.741935483870968,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-09,28.133333333333333,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-10,25.322580645161292,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-11,28.133333333333333,41.9651934814238,-87.8762647334973
IEPA TRAILER,2017-12,27.161290322580644,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-01,30.387096774193548,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-02,35.214285714285715,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-03,33.645161290322584,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-04,32.833333333333336,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-05,34.064516129032256,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-06,29.366666666666667,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-07,25.870967741935484,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-08,27.166666666666668,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-09,25.357142857142858,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-10,29.677419354838708,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-11,26.5,41.9651934814238,-87.8762647334973
IEPA TRAILER,2018-12,28.806451612903224,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-01,29.870967741935484,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-02,31.571428571428573,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-03,35.87096774193548,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-04,31.333333333333332,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-05,30.032258064516128,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-06,26.066666666666666,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-07,21.161290322580644,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-08,26.966666666666665,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-09,29.066666666666666,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-10,30.258064516129032,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-11,27.90909090909091,41.9651934814238,-87.8762647334973
IEPA TRAILER,2019-12,28.548387096774192,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-01,25.161290322580644,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-02,27.083333333333332,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-03,28.93548387096774,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-04,27.586206896551722,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-05,23.129032258064516,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-06,28.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-07,24.870967741935484,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-08,26.096774193548388,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-09,25.866666666666667,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-10,27.258064516129032,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-11,27.133333333333333,41.9651934814238,-87.8762647334973
IEPA TRAILER,2020-12,27.25925925925926,41.9651934814238,-87.8762647334973
JARDINE WATER PLANT,2011-06,28.36842105263158,41.895812266514,-87.607683286731
JARDINE WATER PLANT,2011-07,32.32258064516129,41.895812266514,-87.607683286731
JARDINE WATER PLANT,2011-08,30.580645161290324,41.895812266514,-87.607683286731
JARDINE WATER PLANT,2011-09,25.033333333333335,41.895812266514,-87.607683286731
Kennedy Near Road 2,2019-07,26.833333333333332,41.920009,-87.672995
Kennedy Near Road 2,2019-08,24.22222222222222,41.920009,-87.672995
Kennedy Near Road 2,2019-09,27.066666666666666,41.920009,-87.672995
Kennedy Near Road 2,2019-10,24.095238095238095,41.920009,-87.672995
Kennedy Near Road 2,2019-11,26.75862068965517,41.920009,-87.672995
Kennedy Near Road 2,2019-12,28.0,41.920009,-87.672995
Kennedy Near Road 2,2020-01,26.225806451612904,41.920009,-87.672995
Kennedy Near Road 2,2020-02,28.896551724137932,41.920009,-87.672995
Kennedy Near Road 2,2020-03,26.741935483870968,41.920009,-87.672995
Kennedy Near Road 2,2020-04,27.2,41.920009,-87.672995
Kennedy Near Road 2,2020-05,23.741935483870968,41.920009,-87.672995
Kennedy Near Road 2,2020-06,27.866666666666667,41.920009,-87.672995
Kennedy Near Road 2,2020-07,23.70967741935484,41.920009,-87.672995
Kennedy Near Road 2,2020-08,22.741935483870968,41.920009,-87.672995
Kennedy Near Road 2,2020-09,22.633333333333333,41.920009,-87.672995
Kennedy Near Road 2,2020-10,25.741935483870968,41.920009,-87.672995
Kennedy Near Road 2,2020-11,26.133333333333333,41.920009,-87.672995
Kennedy Near Road 2,2020-12,26.387096774193548,41.920009,-87.672995
Kingery Near Road #1,2019-03,33.354838709677416,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-04,28.533333333333335,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-05,29.193548387096776,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-06,28.466666666666665,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-07,26.580645161290324,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-08,29.06451612903226,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-09,27.4,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-10,26.548387096774192,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-11,24.366666666666667,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2019-12,25.419354838709676,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-01,25.35483870967742,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-02,25.551724137931036,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-03,27.419354838709676,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-04,28.103448275862068,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-05,27.387096774193548,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-06,30.4,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-07,26.838709677419356,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-08,28.419354838709676,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-09,25.333333333333332,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-10,27.096774193548388,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-11,25.033333333333335,41.5786196210494,-87.5574060746384
Kingery Near Road #1,2020-12,25.258064516129032,41.5786196210494,-87.5574060746384
NORTHBROOK WATER PLANT,2011-01,29.761904761904763,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2011-05,17.166666666666668,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2011-06,17.533333333333335,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2011-07,18.896551724137932,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2011-08,20.516129032258064,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2011-09,15.633333333333333,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2011-10,25.774193548387096,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2011-11,21.766666666666666,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2011-12,26.516129032258064,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-01,28.93548387096774,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-02,28.925925925925927,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-03,17.4375,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-04,18.733333333333334,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-05,19.06451612903226,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-06,19.0,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-07,17.419354838709676,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-08,22.483870967741936,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-09,21.866666666666667,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-10,20.387096774193548,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-11,28.766666666666666,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2012-12,24.129032258064516,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-01,27.419354838709676,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-02,28.64,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-03,29.806451612903224,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-04,23.133333333333333,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-05,19.225806451612904,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-06,17.0,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-07,14.612903225806452,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-08,18.612903225806452,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-09,17.233333333333334,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-10,20.566666666666666,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-11,20.266666666666666,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2013-12,24.387096774193548,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-01,26.93548387096774,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-02,34.214285714285715,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-03,26.580645161290324,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-04,19.857142857142858,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-05,17.310344827586206,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-06,12.566666666666666,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-07,13.612903225806452,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-08,13.741935483870968,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-09,16.533333333333335,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-10,15.96551724137931,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-11,20.366666666666667,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2014-12,21.419354838709676,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-01,26.0,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-02,29.642857142857142,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-03,26.741935483870968,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-04,19.541666666666668,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-05,16.225806451612904,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-06,13.9,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-07,13.580645161290322,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-08,13.483870967741936,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-09,16.0,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-10,14.387096774193548,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-11,20.066666666666666,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2015-12,17.967741935483872,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2016-01,23.64516129032258,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2016-02,22.896551724137932,42.139996190948,-87.7992269168431
NORTHBROOK WATER PLANT,2016-03,18.322580645161292,42.139996190948,-87.7992269168431
